reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
270781fc-ad1b-421b-8f25-88152c663a13,Muhammad Dava,https://play-lh.googleusercontent.com/a/ACg8ocJ32VBGsS10Znwcw8pMPT8MdNWjksou_5FKobOuyeY3ir1ApQ=mo,"Tolong layanan gofood bisa ga kaya dulu lagi banyak lo resto yg penyajiannya cepat karena nungguin aplikasi jadi lama kita mesen karena laparr, jadi ga selera makan karena terlalu lama tolong ya du evaluasi lagi terimakasih",3,4,4.94.2,2024-09-26 06:23:40,,,4.94.2
84ee5191-4cdd-444d-9c8d-acc2c92add1d,Cristiana Ose Boro,https://play-lh.googleusercontent.com/a-/ALV-UjX66n_Pk-2V7lze906HqJ3UJcTKOC8gU9iX1pv5gVH0pi8zLA4,"Barusan order gocar. Di tampilan aplikasi gak ada muncul layar pantau. Padahal kemarin2 ada. Bikin salah paham sama bapak drivernya, tidak bisa kelihatan lokasi dari maps.",4,9,4.98.1,2024-10-20 04:56:39,,,4.98.1
2e1d0d19-5753-4a55-8f98-fe27318cc77c,Nayaka 02,https://play-lh.googleusercontent.com/a-/ALV-UjVBeogbGrJAna8Uu3OrHUYy0dZ_pSayrMCBNoTiW6kd9JaM9QQb,"Tolong dong, ini kenapa ya drivernya kalau di mode hemat susah dapet driver, baru dapet langsung di cancel terus. Saya merasa sangat kecewa dengan pelayanan gojek yang sekarang, padahal kalau dulu gampang dapet drivernya",1,3,4.99.1,2024-10-25 05:22:59,"Mohon maaf atas ketidaknyamanannya, Kak Nayaka. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mira",2024-10-25 07:19:46,4.99.1
cbc9301d-0299-402e-8c48-194a9f7eda31,Rey Lovi,https://play-lh.googleusercontent.com/a/ACg8ocIeZQMlHOCZ_GOboHX3UBdiGyVP-Yz-RXA1wJdzXDXtCW0q_kY=mo,Iklan nya terlalu banyak sama kyk Shopee anjg lah lagi asik main game teken silang malah masuk aplikasi toll emang jadi hilang uang ku gara gara banyak iklan nih jadinya harus grinding in lagi 2 jam padahal bisa dapat ssr,1,9,4.96.2,2024-10-10 09:39:43,,,4.96.2
a03fe122-e623-41eb-8c51-84cc10f78beb,Dhea Safitri,https://play-lh.googleusercontent.com/a-/ALV-UjUIZL6f8B-x-Flf4W4C1NpaqfTh9IB3Ouxa-oNbcFA5qBWCvJbz,"Lebih baik di benahin deh :) Makin lama harusnya makin baik dan profesional. Ini ngga, knapa kalo mau beli makanan sulit bgt dpt driver, padahal cuaca ngga ujan, rumah juga ditengah kota. Merugikan bgt. Udah di acc resto tpi nunggu driver lama bgt bisa smpe 30 menit, akhirnya batal Kan buang* waktu, mana lagi laper.",2,8,4.98.1,2024-10-20 13:04:43,"Mohon maaf atas ketidaknyamanannya, Kak Dhea. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Mira",2024-10-20 15:38:59,4.98.1
a5dd959d-d228-45a1-a46c-49344c6fa748,Haikal Rizky,https://play-lh.googleusercontent.com/a/ACg8ocKlhNOfqQybyTkkuqrKgxujuHpVZ6EK4JCnUYSU7c7lNkyW2A=mo,"Lu kenapa si di aplikasi manapun selalu muncul tentang iklan gojek, gausah terlalu banyak buat iklan di aplikasi manapun sangat menganggu, lagi pula orang juga tau gojek tanpa harus muncul iklan di aplikasi² tertentu.",1,8,4.97.1,2024-10-19 17:02:06,"Hai Kak Haikal, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-10-19 23:44:47,4.97.1
f515cd74-04f8-4728-8bfd-7c041884e2df,Taufiq Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjUSvuYVIHfhFiiZGN4rKYLaSeGCR4npW19txSjoJdAF-PCtSn8,"Mohon maaf mau nanya,kok setelah di update makin error nya contoh nya kayak aplikasi nya kadang loading kadang kagak ada jaringan padahal kuota saya penuh,tolong dong untuk segera diperbaiki soal nya saya butuh sekali untuk berbagai keadaan",4,1,4.94.2,2024-09-29 22:01:38,,,4.94.2
386f7bfd-b001-4008-8ec0-d20970e81702,D'design Dini,https://play-lh.googleusercontent.com/a-/ALV-UjWJ-A9eigufDAadHX_WA9TCuJZnFZUataKiIn4L8pCLvEUWAMw6,"Sekarang kok drive nya sombong2, masa klo pesen di cencel terus nunggu nya sampe lama banget karena dapet slalu yg jauh. Duh lama2 pengen hapus aja aplikasi ini. Tolong donk diperbaiki lagi perform nya biar ngga capek klo nungguin.",1,4,4.96.2,2024-10-12 02:10:29,,,4.96.2
dede9b29-d034-4fb8-ba1d-b46be4ac5289,Berliana Manurung,https://play-lh.googleusercontent.com/a-/ALV-UjXLCWolx0MLAyzNWJJsJvdjriKMbNpSHF-p72_epiQ09o2boLMV,Layanan gomart anda kalau belum mumpuni gak usah bikin layanan itu. Setiap kali beli setiap kali habis. Mana gak bisa ganti barang. Gak bisa ubah. Kalau kosong diupdate! Mana alfamartnya gak bisa diajak kerja sama. Layanan busuk!,2,3,4.94.2,2024-09-22 08:58:28,,,4.94.2
bb5653ad-af38-460f-99c8-7633053d9c4b,sania safitri,https://play-lh.googleusercontent.com/a/ACg8ocI7G91rsbTY_ShbouEw4p_sZ7Hw6kWB4kBCpu1lqenUqOuT0w=mo,"saya punya pengalaman naik gocar yang kurang mengenakan. ketika kami memakai promo hemat yang sudah aplikasi sediakan, malah kami yang di remehkan oleh oknum driver gocar, bahkan sampai menghina kami yang memakai promo hemat tsb. pdhl customer tidak tau menau soal harga . tapi customer yang malah d salahkan. semoga bisa lebih d perbaiki. terutama oknum driver spt itu sangat menggangu dan bikin kesal selama di perjalanan",2,7,4.97.1,2024-10-15 22:37:29,"Hai Kak Sania, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-10-15 23:51:53,4.97.1
5445f7be-5346-4a96-ae11-d87858458d76,Ardianus Ricky,https://play-lh.googleusercontent.com/a-/ALV-UjVECA2wPhRGno1d8SnpqgpJ0avG1DuuX-HARF-RMAw3ZAe6S2_p,"Beri kami penjelasan tentang keamanan data pengunna aplikasi ini saya menduga ada pihak² yang sengaja memanfaatkan nomor² yang terdaftar dlm aplikasi ini, soalnya saya dalam seminggu selalu di hubungi nomor spam untuk menawarkan produk² tertentu, saya baru saja mendowload aplikasi anda tapi kenapa banyak nomor² spam masuk.",1,6,4.96.2,2024-10-04 09:25:11,"Hai Kak Ardianus, mohon maaf atas ketidaknyamanannya. Kritik dan saran yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-10-04 12:30:20,4.96.2
9165bc34-b6e0-4f02-8166-489d57514e23,Septy Rizky amaliyah,https://play-lh.googleusercontent.com/a-/ALV-UjWQ57J35_HZ-G69mlAhc3xY1RnrAWOj60iUrd44GxxrdVi6ekNTyg,"Kenapa dh klo saldo belum diisi mau order goride misal, harganya murah, giliran abis top up harganya naik. Percuma voucher gratis ongkir min.belanja 50rb/80rb klo barang kosong gk bisa di ganti dg barang yg lain yg harganya mgkn sama, karena otomatis totalan belanja akan kurang dr 50rb/80rb Mana klo barang kosong gk di out of stock lg",3,3,4.96.0,2024-10-10 00:35:57,"Mohon maaf atas ketidaknyamanannya, Kak Septy. Terkait ulasanmu, kami selalu berupaya untuk memberlakukan tarif yang terjangkau bagi seluruh pelanggan agar dapat selalu menjaga kualitas layanan terbaik. Kami harap kamu senantiasa nyaman dalam menggunakan layanan Gojek. Jika ada kendala lain silakan hubungi kami di menu Bantuan. ^Mira",2024-10-10 01:59:44,4.96.0
7549e392-d97f-4c07-9f91-d1af63edcb7b,Salman Alfarisi,https://play-lh.googleusercontent.com/a/ACg8ocKm-bqV8Cggty7i37INIIDlosPDG54QlDF-Jgz3-SgylFl6SQ=mo,Buruk ya... Udah Ssetengah jam lebih saya nunggu pesanan satu jam termasuk nunggu orderan... Gak sampai sampai juga.. . Malah gak bisa chat resto. Chat driver juga gak di balas balas... Gimana sih..,1,2,4.94.2,2024-09-29 17:47:44,"Hai Kak Salman, mohon maaf atas ketidaknyamanannya. Laporan yang kamu berikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika kamu memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek kamu. ^Maya",2024-09-30 04:16:39,4.94.2
42c2a639-837c-4d06-b6c7-bcf415992cce,sitorus vj,https://play-lh.googleusercontent.com/a/ACg8ocJTg4eJ4yozmo7wqugEgQqebAgYM__t5lUNA8W6PmuA9ss4Sg=mo,"Gojek sekarang semakin ribet, map maupun sistem suka error, sering dapat driver yang jauh padahal disekitar banyak driver, driver sering membatalkan tanpa pemberitahuan. Saya sebagai pengguna gojek yang sangat memerlukan transportasi jadi terganggu, seharusnya gojek hadir untuk membantu kami para konsumen. Mohon diupgrade lebih baik lagi dari sistem maupun driver. Agar bisa saling membantu dan menguntungkan. Jangan hanya merugikan salah satu pihak.",1,11,4.94.2,2024-09-25 00:21:34,"Hai Kak Sitorus, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Maya",2024-09-25 01:01:19,4.94.2
d2b3b46a-d037-4ad2-befd-e2b289cb4b52,Alvin Joeyolo (Daregikonkus),https://play-lh.googleusercontent.com/a-/ALV-UjUxAgbUj80DTJ5mHR2UF5SM9xYVVtA44LMSxUZLsOwXYjDGD90W,"Di bagian aktifitas knapa gabisa ke refresh ya pesanan saya, jaringan bagus hp bagus semua aplikasi lain lancar jaya cuma gojek nya aja yang rada eror begitu. Aplikasi sebelah ga pernah loh kayak gitu, jangan mempermalukan produk dalam negri dong ya cuma sedikit kritik semoga kedepannya lebih baik lagi 🫡🫡",1,5,4.98.1,2024-10-20 04:59:48,"Hai Kak Alvin, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik ""Kendala tampilan dan notifikasi"" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko",2024-10-20 07:02:11,4.98.1
39c6defc-01da-46ac-aa7c-4b9bd2758a00,Monalisa Putri,https://play-lh.googleusercontent.com/a-/ALV-UjUkMmHjJJ6hKTQX6Z2u-6mOPIuwtSW447LAe-FJv6zuaxksDMZK,"Sistem gajelas, udah sering pakai paylater tapi tiba"" di blok katanya karna terlambat. Coba cek itu jatuh tempo tgl 1 NOV tapi gue udah bayar tgl 17 okt. Biasanya bayar tgl 25 pas gajian ga ada masalah nah ini kebetulan LG ada rezeki bayar jauh sblm tgl jatuh tempo malah di blok kan aneh.. sistem kaya apa cust bayar jauh dari sblm jatuh tempo malah di blok",1,12,4.98.1,2024-10-22 11:35:41,"Hai Kak Monalisa, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-296-1206-33254 di subjek email, ya. ^Miko",2024-10-22 12:06:50,4.98.1
73024e08-83e1-42d8-9dc3-b4f5db6f0a15,Ophy,https://play-lh.googleusercontent.com/a-/ALV-UjW4lu_Hj3OHVzi-FK-VffmNLRc5pDFsSXnfQ39KfLxB_8bv5ihs,"Makin kesini, makin menjengkelkan. Penggunaan maps dari gojek sangat tidak relevan. Sebab jarak tempuh jadi pendek dan sangat merugikan drivernya. Map gojek yang disingkat2 tanpa mempertimbangkan jalan2 yang sudah ditutup portal di jam2 malam, sering membuat perdebatan penumpang dengan drivernya. Sebaiknya pihak IT & developer aplikasi mempertimbangkan hal2 itu. Kami, pengguna jasa layanan tidak mempermasalahkan selisih argo yang tidak seberapa itu, asalkan pesanan kami direspon dengan baik.",1,7,4.98.1,2024-10-21 23:34:42,"Hai, Kak Ophy. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Maya",2024-10-22 00:03:14,4.98.1
ab3b0517-b7f7-43f1-8f5f-c4f97a5498ab,Hariani Ani,https://play-lh.googleusercontent.com/a-/ALV-UjVdEAkjHQQyyHzAHoiu3QUWGp-c8MA-01R1GCc5Ez2tDZ_OVx5RSQ,Saya milih alamat pake yang otomatis tulisan nya alamat nya sudah benar tapi kenapa kata driver nya titik nya tidak sesuai. Tolong dong di perbaiki jadinya konsumen yang di salah kan sama driver nya terus kenapa yaa saya ngk bisa angkat telpon dari drivernya. Kesel di salah kan sama driver nya,1,5,4.96.2,2024-10-08 13:53:21,"Hai, Kak Hariani. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2024-10-08 14:18:44,4.96.2
bbd718bf-9e91-4605-8aa5-6bb15bf94317,Gio Gio,https://play-lh.googleusercontent.com/a-/ALV-UjXAafRxJoB_Zbu7qYR_LHD6ZhQo4Clu_GEE0pYZ8FM4zLUCRNng,Saya kasih bintang 5 karena aplikasi ini banyak membantu. Akan tetapi untuk go foodnya tolong diperbaiki sistemnya. Akhir2 ini selalu lewat alias telat. Padahal sebelumnya tepat waktu bahkan dtg lebih awal. PERBAIKI SITEM GOFOODnya,5,160,4.97.1,2024-10-13 15:32:14,,,4.97.1
03041da5-c501-49ed-8bba-4017c5162dee,feddy distia,https://play-lh.googleusercontent.com/a-/ALV-UjVTJi4oMsZY9TvUkC2EH_rkh8VFVoTVSVtBmVFFy-i_PzKUwchV,"Bukan main ongkir deket pun mahal sekali , isi banyak embel-embel biaya penangan dll.. trus promo gak ada yang bagus ,, makanan nya murah serasa makanan mahal di biaya ongkir dan penanganan nya",1,7,4.97.1,2024-10-14 14:18:05,"Mohon maaf atas ketidaknyamanannya, Kak Feddy. Fokus GoFood secara keseluruhan adalah untuk terus memberikan pengalaman kuliner terbaik bagi pelanggan. Biaya Pemesanan dan Biaya Jasa GoFood digunakan untuk meningkatkan layanan kepada pengguna aplikasi, termasuk pengembangan layanan melalui inovasi dan teknologi. ^Mira",2024-10-14 15:17:36,4.97.1
7ca8130b-c198-4e02-898f-a32faf190797,Stevie Adriel,https://play-lh.googleusercontent.com/a-/ALV-UjWs-3V13rq2vvN03ExohLdnZp11nHw_VJ_kvHUsWI105f-nJXk,"Pemilihan rute suka berubah. Dari metland puri ke puri indah mal aslinya harganya 11 ribuan (udah pake diskon). Barusan pemilihan rute ke puri mal dari metland berubah terus jadinya harga lebih mahal, jadi 22 ribuan. Harga awal 11 ribuan termasuk diskon tapi jadi 22 ribuan. Apaan ini aplikasi ngaco",1,6,4.96.1,2024-09-30 10:57:05,"Hai, Kak Stevie. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik ""Rute dari/menuju lokasi titik jemput/antar saya bermasalah"" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko",2024-10-01 08:23:35,4.96.1
238c30d6-aefe-413f-8fc5-346eacef93b4,Arifjuventa YTC,https://play-lh.googleusercontent.com/a-/ALV-UjWsEQbi-OGKZ3tT6kwXVnkQ6Aj2bOUkevcs3m6diHYhtimTRpUA,"Drivernya mulai banyak yang jual mahal dan menawarkan transaksi tidak sesuai aplikasi, kalau kita tdk bersedia, mereka batalkan. Perlu waktu yang cukup lama untuk mendapatkan driver.",2,4,4.94.2,2024-09-27 01:18:22,"Mohon maaf atas kendalanya, Kak Arif. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Miko",2024-09-27 03:15:12,4.94.2
5ef5ae5b-d916-4990-b03f-139ed2942c1f,M Abdurahman,https://play-lh.googleusercontent.com/a-/ALV-UjV5Rzu42C6Vyb-WL8rEpqEL2q01k_Jgf5qtMERB9RpXJVHbfuQr,"Pelanggan kadang susah di hubungi di chat ditelpon tidak ada respon kita klakson blg tidak sopan,.coba pilihan tidak sopan harus ada keterangan,apa masalahnya ,kalau tidak ada keterangan sebaiknya di hapus,masalahnya rata2 dari pelanggan,tidak merespon chat atau panggilan,",3,0,4.94.2,2024-09-29 09:08:36,"Hai Kak Abdurahman, terima kasih atas ulasannya dan mohon maaf untuk ketidaknyamanannya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoPartner Anda. ^Mira",2024-09-29 10:21:52,4.94.2
fa80d083-44ab-4e31-9cda-d2262a81cbc8,Deshinta Mirna Lestari,https://play-lh.googleusercontent.com/a-/ALV-UjUFZhMV7cY32ZinqwQh9IoFpFgz7KaTGoRvDiNeGbzIaq4ZeXlv,"Buat gofood, sering banget udah dapet driver tapi drivernya gak ada konfirmasi bisa ambil atau tidak alias tidak responsif, statusnya selalu Driver Meluncur Ke Restoran. Berapa lama sih biar bisa ganti driver otomatis? Kasian sama restonya yang suka nyiapin makanannya duluan.",2,7,4.98.1,2024-10-20 05:39:48,"Hai Kak Deshinta, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko",2024-10-20 07:41:53,4.98.1
08544c0b-c11b-4d35-b3b7-564fd65f0d11,Dimas Mokko,https://play-lh.googleusercontent.com/a-/ALV-UjX40UolZ-xzgQryPGKDpf2_BcZK9Bd9I6Dzf2WUL6Xamr6J-5p7,"Biayanya mulai ga masuk akal/mahal,, go food konsumen dkenakan biaya layanan dan pajak,, pdhl resto jg sdh dkenakan biaya layanan dan pajak jg.. blm lg biaya promo, aneh pdhl semakin resto laris, gojek jg udah semakin cuan, malah masih dsuru byr promo, layanan, pajak,, double dunk incomenya dr costumer ma mitra 🤣",1,4,4.98.1,2024-10-21 23:45:36,"Hai Kak Dimas, terima kasih atas ulasannya dan mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi GoBiz Anda. ^Maya",2024-10-22 00:06:27,4.98.1
c9dcdce7-acb3-4783-97e7-c09958b2e205,Mima Chameleon,https://play-lh.googleusercontent.com/a-/ALV-UjVTY6mzNfjMCtpcgemsJWSEFIVdR-dOzmthsnP4-kmLEV2jApo,"Kalo bisa ngasih bintang nol gua kasih asli, nyari driver 2 kali gak bisa2. Ending nya di suruh pesen ke tempat lain tapi dana nya gak balik, customer service juga gak guna aplikasi apaaan ini bah langsung un bis ini",1,4,4.96.2,2024-10-11 04:50:37,,,4.96.2
6371e578-5aad-46e1-985b-76c059057e28,Arief .s,https://play-lh.googleusercontent.com/a-/ALV-UjXHi6vs4HVcax0Dq0v37hu9JplkSFKG1JfwCPGtIUReOL9M_u_j,"Aplikasi ini cukup membantu buat berpergian sehari hari mudah digunakan dan simpel aplikasi cukup ringan jadi ga terlalu membebani saat transaksi,sya sudah 3tahun memakai aplikasi ini memang banyak keluh kesahnya seperti lokasi driver yang tiba tiba berhenti dan tiba tiba sudah sampai saja tapi saya mengerti bahwa itu kesalahan driver bukan dari sistem aplikasi nya,pokoknya mantap deh membantu setiap waktu berguna bagi pengguna dan driver dalam mencari nafkah,love u gojek❤️",5,137,4.98.1,2024-10-27 06:00:04,,,4.98.1
60f8b1f2-293d-4813-9bf5-a8476ca962ca,Ahsan Mariaban,https://play-lh.googleusercontent.com/a-/ALV-UjVmYDj-CUwndlvhypdJ5koCDxOU-FKPGWdpH14xXUazOALnvE-9zQ,"Semangaaat pagiiiii para pejuang keluarga Sedikit cerita tentang kekecewaan saya pakai GOJEK 1. Saya pernah pesan GoRide, tp lama banget sekitar 30mnt baru dapat driver, sekali dapat driver posisi nya jauh banget. Padahal saya lihat ada sekitr 4driver yg dekat dengan saya & saya juga sempat tanya kalau rekan"" driver itu belum dpt orderan. Jadi karena terlalu lama saya nunggu, saya beralihlah ke GrabBike, tidak sampai 3menit sudah dapat driver & tidak sampai 10mnt driver sudah sampai.",1,3,4.94.2,2024-09-23 17:37:12,"Mohon maaf atas kendalanya, Kak Ahsan. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat titik penjemputan. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maya",2024-09-24 00:11:07,4.94.2
341f2908-82f2-4174-b29f-2b475d8e4a64,Meli Oktaviani,https://play-lh.googleusercontent.com/a/ACg8ocJ-NySmM-O7lqJVCJyXldVj9PTSLROapGV5xIdZW2inl4n6mQ=mo,"Kesel banget cs nya nggak responsif, drivernya juga nggak sedikit yang aneh bin ajaib. Please, buat kedepannya tolong training lagi driver drivernya, khususnya untuk driver motor.",1,12,4.96.2,2024-10-09 08:29:02,"Hai Kak Meli, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Apabila ada pertanyaan atau keluhan terkait layanan Gojek, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. ^Miko",2024-10-09 08:40:16,4.96.2
fb2405a4-4888-4a25-9681-837bbef889a2,Moehammad Rifqy Ansori,https://play-lh.googleusercontent.com/a-/ALV-UjXEFPcfaybQZe-AjaMf50zdPcC5WpDLaZc-M-rTF6dABJqvacFe,Saya sudah memberikan pengaduan terkait akun saya yg tidak bisa du akses kembali namun ada nominal saldo di akun tersebut. Saya merasa tertipu bahwa ada jaminan uang kembali namun saya tidak dapat mengakses nomor telepon saya yg telah hilang dan tidak terkait gmail.,1,6,4.97.1,2024-10-15 18:48:19,"Hai Kak Rifqy, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-24-290-2339-24007 pada subjek email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Maya",2024-10-15 23:39:32,4.97.1
a8a76b12-8542-45ef-978b-dc6062f0f2c5,G Man,https://play-lh.googleusercontent.com/a-/ALV-UjX9HSJEDJ20bEcxs8MPQE4P_6eNHcTUGg26HmkKQLN2qXOcfZDC,"Mitra kalian benahi dulu buat area karesidenan solo, saya akhir akhir ini sering pesan lewat gofood dan pasti ga pernah dapat driver buat antar makanan, ini sebenarnya kenapa? Kalau ga bisa mending fitur gofood nya ditarik aja biar ga kerasa di PHP in",1,1,4.94.2,2024-09-25 13:44:14,,,4.94.2
4bf9004a-3259-43ab-aea8-7a965a9ee3ae,AILENE putri,https://play-lh.googleusercontent.com/a-/ALV-UjUqseiG8T9NM-yLF01Rgd4O-Rjy8wKxgpNvENxmoEkcanmHaN0,"Goridenya udah bagus, tapi gofoodnya masih bermasalah besar di driver. Saya sudah menunggu 1jam, tidak dapat driver. Makanan sudah jadi, tapi driver g dapat... Kasian restonya juga kalau makananya sudah jadi...",2,1,4.94.2,2024-10-04 09:07:01,"Mohon maaf atas kendalanya, Kak Ailene. Kesulitan mendapatkan driver bisa terjadi karena meningkatnya jumlah pesanan di jam sibuk, atau tidak ada driver di dekat restoran. Mohon menunggu beberapa saat dan coba kembali, ya. Jika ada pertanyaan lain, silakan kunjungi menu Bantuan pada aplikasi Gojek-mu, ya. ^Maya",2024-10-04 09:57:26,4.94.2
ce5b1ecf-21d3-4d49-b779-16c3fbdfacda,Esti Windarti,https://play-lh.googleusercontent.com/a/ACg8ocIK-YeGi1PBJKi-L4K_EHp7MrtVxQ9EKKYggwBn6VoN5alecA=mo,"Mo mobil ato motor...semua aq nyaman,,, untuk waktu tepat, dan kalo untuk plat yg tidak sesuai dg yg di aplikasi, itu drivernya kasih tau dan penjelasan dg baik, sopan...kmrn aq dpt yg tdk sm... Dg tegas dan sopan baik drivernya kasih tau maaf mbak plat gak sesuai krn br di service,,, pdhal aq sendiri lom nanya,, untuk etika di jalan sangat bagus, dan untuk servicenya saat perjalanan baik dan hati2. Dg gojek bs effisien semua. Dan dg gojek aq bs dpt kemudahan. Thank's gojek🙏",5,85,4.94.2,2024-09-29 11:34:52,,,4.94.2
d9635fef-f903-43e5-bed4-d500ab4434f4,Ronggo Lawe,https://play-lh.googleusercontent.com/a-/ALV-UjV1gyXaoDQyNftT1JdAGPIz1LeilNHzOEGj73EDhnbFqvHPVsA,"Kenapa setiap paket hemat di grab driver mobil atau motor nya susah banget dapetnya.padahal banyak disekitar kita.giliran saya ganti ke yang ongkosnya lebih mahal,langsung dapet driver.untuk apa diadain paket hemat kalu tidak ada yang siap ngantar kita,dan nungguin drivernya lama banget",3,5,4.96.2,2024-10-11 11:29:36,,,4.96.2
d19c49ca-2f1a-44c9-bb5f-805144eb8048,Yuly The,https://play-lh.googleusercontent.com/a-/ALV-UjUoWHJfEunlLONxK1RKgHRxEQPXcdNTDTQPUQxdFal5BBT-DNju,"Recomended aplikasi,ojol ramah2 & sopan..sangat membantu & mempermudah dalam order makanan, minuman dll lewat gofood. Memudahkan menemukan tempat mkn baru & tdk diketahui sebelumnya , Yg jauhpun menjadi mudah untuk dijangkau. pengiriman barang ke teman2 & saudara2 jg lancar.. Pokoknya kami sekeluarga sangat terbantu..👍🥰💋",5,95,4.94.2,2024-09-25 10:39:51,,,4.94.2
